Date,Canal,Category,Subcategory,Subcategory2,Marca,Modelo,SKU,UPC,Item,URL SKU,Image,Price,Sales Price,Sales Flag,Store ID,Store Name,Store Address,Stock,UPC WM,Final Price
18/10/2022,Etiendas3b,Salsas y Condimentos,Despensa,,Don Emilio,Salsa Macha Chile Chef 150 Ml,16198,7503007498137,Salsa Macha Chile Chef 150 Ml,https://www.etiendas3b.com.mx/producto/salsa-macha-chile-chef-150-ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/16198.png,20.0,20.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503007498137,20.0
18/10/2022,Etiendas3b,Salsas y Condimentos,Despensa,,McCormick,Mostaza Clásica McCormick 210 gr,18267,7501003335029,Mostaza Clásica McCormick 210 gr,https://www.etiendas3b.com.mx/producto/mostaza-clasica-mccormick-210-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655498636~18267-1.png,15.0,15.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501003335029,15.0
18/10/2022,Etiendas3b,Despensa,Salsas y Condimentos,,La Costena,Pure de Tomate La Costeña 210 gr,2055,7501017005611,Pure de Tomate La Costeña 210 gr,https://www.etiendas3b.com.mx/producto/pure-tomate-la-costena-210-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/2055-1.jpg,7.0,7.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501017005611,7.0
18/10/2022,Etiendas3b,Despensa,Salsas y Condimentos,,Mi Catsup,Salsa Tipo Catsup Mi Catsup 1 kg,19556,7501052472423,Salsa Tipo Catsup Mi Catsup 1 kg,https://www.etiendas3b.com.mx/producto/salsa-tipo-catsup-mi-catsup-1-kg,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655494935~19556-1.png,22.0,22.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501052472423,22.0
18/10/2022,Etiendas3b,Refrescos,Bebidas,,Manzanita Sol,Refresco  Manzanita Sol 600 Ml,2317,7501031360024,Refresco  Manzanita Sol 600 Ml,https://www.etiendas3b.com.mx/producto/refresco-manzana-manzanita-sol-600-ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/2317.png,12.0,12.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501031360024,12.0
18/10/2022,Etiendas3b,Refrescos,Bebidas,,Zing,Refresco Manzana Zing 3.3 L,11997,7502261256972,Refresco Manzana Zing 3.3 L,https://www.etiendas3b.com.mx/producto/refresco-manzana-zing,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/11997.png,15.0,15.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261256972,15.0
18/10/2022,Etiendas3b,Bebidas,Refrescos,,Casera,Refresco Sangria Casera 2 L,8015,7501505630028,Refresco Sangria Casera 2 L,https://www.etiendas3b.com.mx/producto/refresco-sangria-casera-2-l,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/8015-1.jpg,20.0,20.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501505630028,20.0
18/10/2022,Etiendas3b,Bebidas,Refrescos,,Sisi,Refresco Sisi sabor Naranja 2.6 L,16001,7502261262898,Refresco Sisi sabor Naranja 2.6 L,https://www.etiendas3b.com.mx/producto/refresco-naranja-sisi-2-6l,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/16001.png,16.0,16.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261262898,16.0
18/10/2022,Etiendas3b,Bebidas,Refrescos,,Sisi,Refresco Sisi sabor Piña 2.6 L,15998,7502261262928,Refresco Sisi sabor Piña 2.6 L,https://www.etiendas3b.com.mx/producto/refresco-pina-sisi-2-6l,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/15998.png,16.0,16.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261262928,16.0
18/10/2022,Etiendas3b,Limpieza,Cuidado del Hogar,,Impek,LIMPIADOR MULTI PINO IMPEK,20743,7502261265943,LIMPIADOR MULTI PINO IMPEK,https://www.etiendas3b.com.mx/producto/limpiador-multi-pino-impek,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/20743-0.jpg,23.5,23.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261265943,23.5
18/10/2022,Etiendas3b,Leches,Lacteos,,Lacti Bu,Media Crema Vegetal Lacti Bu 250Ml,19944,7502261265400,Media Crema Vegetal Lacti Bu 250Ml,https://www.etiendas3b.com.mx/producto/media-crema-vegetal-lacti-bu-250ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/19944-1.jpg,10.0,10.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261265400,10.0
18/10/2022,Etiendas3b,Mercancias Generales,Limpieza,,Nugget,Cera líquida para zapatos Nugget color negro,14276,7501058781659,"Cera líquida para zapatos Nugget color negro, 60ml",https://www.etiendas3b.com.mx/producto/cera-zapatos-negra-nugget,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1661897988~14276-1.jpg,13.5,13.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501058781659,13.5
18/10/2022,Etiendas3b,Bebidas,Licores,,McAndrews,Whiskey McAndrews 750 ml + botella whiskey 200 ml,16674,7502213348458,Whiskey McAndrews 750 ml + botella whiskey 200 ml,https://www.etiendas3b.com.mx/producto/whiskey_mas_botella_mcandrews,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/16674-1.jpg,135.0,135.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502213348458,135.0
18/10/2022,Etiendas3b,Jugos,Bebidas,,Vigor,Jugo  Vigor mango 200 Ml,6920,75030360,Jugo  Vigor mango 200 Ml,https://www.etiendas3b.com.mx/producto/jugo-mango-vigor-200-ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/6920-1.jpg,5.0,5.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,75030360,5.0
18/10/2022,Etiendas3b,Irrepetibles,,,Kinder,Alimento en polvo 10% Gratis,21313,,"Alimento en polvo 10% Gratis, Nido Kinder 1.54 kg",https://www.etiendas3b.com.mx/producto/alimento-polvo-gratis-nido-kinder,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1664576561~21313-1.jpg,229.0,229.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,,229.0
18/10/2022,Etiendas3b,Huevo,Los más vendidos,,Bachoco,Huevo Blanco Bachoco 12pz,2553,7501101525025,Huevo Blanco Bachoco 12pz,https://www.etiendas3b.com.mx/producto/huevo-blanco-bachoco,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/2553-1.jpg,32.0,32.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501101525025,32.0
18/10/2022,Etiendas3b,Papel Higienico,Cuidado del Hogar,,Cloudy Max,Papel Higiénico  Cloudy Max 4 Rollo de 605 Hojas c/u ,21209,7502261266032,Papel Higiénico  Cloudy Max 4 Rollo de 605 Hojas c/u ,https://www.etiendas3b.com.mx/producto/higienico-4r-605h-cloudy-max,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1660659207~21209-1.jpg,32.0,32.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261266032,32.0
18/10/2022,Etiendas3b,Mascotas,Alimento,,Fidus Pro,Alimento Húmedo Para Perro Adulto Fidus Pro Sabor Pollo 100 gr,17489,7503026408032,Alimento Húmedo Para Perro Adulto Fidus Pro Sabor Pollo 100 gr,https://www.etiendas3b.com.mx/producto/alimento-humedo-perro-pollo-fidus-pro-100-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/17489-0.png,9.5,9.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503026408032,9.5
18/10/2022,Etiendas3b,Alimento,Mascotas,,Whiskas,Alimento Húmedo Para Gato Whiskas Sabor Atún 85 gr,13484,9000000356,Alimento Húmedo Para Gato Whiskas Sabor Atún 85 gr,https://www.etiendas3b.com.mx/producto/alimento-humedo-gato-atun-whiskas-85-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13484-1.jpg,11.5,11.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,9000000356,11.5
18/10/2022,Etiendas3b,Mascotas,Alimento,,Fidus Pro,Alimento Húmedo Para Perro Razas Pequeñas Fidus Pro Sabor Res 100 gr,20659,7503026408018,Alimento Húmedo Para Perro Razas Pequeñas Fidus Pro Sabor Res 100 gr,https://www.etiendas3b.com.mx/producto/alimento-humedo-razas-pequenas-res-fidus,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/20659-0.jpg,9.5,9.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503026408018,9.5
18/10/2022,Etiendas3b,Los más vendidos,Organicos,,Tenango,Huevo Orgánico Tenango 12pzas,19310,7503032560007,Huevo Orgánico Tenango 12pzas,https://www.etiendas3b.com.mx/producto/huevo-organico-tenango,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/19310-1.png,49.0,49.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503032560007,49.0
18/10/2022,Etiendas3b,Organicos,,,Aires del Campo,Azúcar Orgánica Aires del Campo 1kg,15653,7502219837017,Azúcar Orgánica Aires del Campo 1kg,https://www.etiendas3b.com.mx/producto/azucar-organica-aires-del-campo,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/15653.png,59.0,59.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502219837017,59.0
18/10/2022,Etiendas3b,Organicos,,,GUD,Alimento Liquido de Almendra GUD 1L,13639,7501639308411,Alimento Liquido de Almendra GUD 1L,https://www.etiendas3b.com.mx/producto/alimento-liquido-almendra-gud,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13639-1.jpg,45.0,45.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501639308411,45.0
18/10/2022,Etiendas3b,Organicos,,,Aires del Campo,Amaranto Organico Aires del Campo 250g,15652,7502219831152,Amaranto Organico Aires del Campo 250g,https://www.etiendas3b.com.mx/producto/amaranto-organico-aires-del-campo,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/15652.png,35.0,35.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502219831152,35.0
18/10/2022,Etiendas3b,Organicos,,,Aires del Campo,Aceite Organico de Coco Aires del Campo 473ml,15657,7502219832449,Aceite Organico de Coco Aires del Campo 473ml,https://www.etiendas3b.com.mx/producto/aceite-organico-de-coco-aires-del-campo,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/15657-1.jpg,129.0,129.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502219832449,129.0
18/10/2022,Etiendas3b,Desechables,Mercancias Generales,,Kangu Bag,Bolsa Para Basura Jumbo Kangu Bag 10Unidades,11077,7502261256378,Bolsa Para Basura Jumbo Kangu Bag 10Unidades,https://www.etiendas3b.com.mx/producto/bolsa-para-basura-jumbo-kangu,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/11077-2.png,21.0,21.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261256378,21.0
18/10/2022,Etiendas3b,Mercancias Generales,Desechables,,Cloudy,Servilletas Desechables Cloudy 400 Unidades,4655,7502261256798,Servilletas Desechables Cloudy 400 Unidades,https://www.etiendas3b.com.mx/producto/servilletas-desechable-cloudy-400unidades,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655428045~4655-1.png,25.5,25.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261256798,25.5
18/10/2022,Etiendas3b,Mercancias Generales,Desechables,,La Casera,Bolsa Para Basura Jumbo La Casera 10 Unidades,20164,7503016375009,Bolsa Para Basura Jumbo La Casera 10 Unidades,https://www.etiendas3b.com.mx/producto/bolsa-basura-jumbo-la-casera,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1657606550~20164-1.jpg,34.0,34.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503016375009,34.0
18/10/2022,Etiendas3b,Panaderia,Dulces,,Molino Blanco,Mini Muffin Molino Blanco 75 gr,20455,7502261265103,Mini Muffin Molino Blanco 75 gr,https://www.etiendas3b.com.mx/producto/muffin-mixto-molino-blanco,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/20455-0.jpg,11.0,11.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261265103,11.0
18/10/2022,Etiendas3b,Dulces,Panaderia,,Rifel,Panqué Con Nueces Rifel 255 gr,12729,7500326927928,Panqué Con Nueces Rifel 255 gr,https://www.etiendas3b.com.mx/producto/panque-con-nueces-rifel-255-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/12729-1.jpg,24.0,24.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7500326927928,24.0
18/10/2022,Etiendas3b,Pastas,Despensa,,Della Nonna,Pasta Fideo Della Nonna 450g,21287,7502261269989,Pasta Fideo Della Nonna 450g,https://www.etiendas3b.com.mx/producto/pasta-fideo-della-nonna,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1663741891~21287-1.jpg,14.5,14.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261269989,14.5
18/10/2022,Etiendas3b,Despensa,Pastas,,Nissin,Sopa Instantánea Nissin Camarón Sabor Habanero 64 gr,12041,70662141229,Sopa Instantánea Nissin Camarón Sabor Habanero 64 gr,https://www.etiendas3b.com.mx/producto/sopa-camaron-habanero-nissin-64-gr,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1657641129~12041-1.jpg,10.5,10.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,70662141229,10.5
18/10/2022,Etiendas3b,Pastas,Despensa,,Nissin,Sopa Instantánea Nissin Sabor Camarón Picante,2351,70662140123,Sopa Instantánea Nissin Sabor Camarón Picante,https://www.etiendas3b.com.mx/producto/sopa-camaron-picante-nissin-64-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/2351-4.jpg,10.5,10.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,70662140123,10.5
18/10/2022,Etiendas3b,Pastas,Despensa,,Nissin,Sopa Instantánea Nissin Sabor Esquites 64 gr,20295,7503020651618,Sopa Instantánea Nissin Sabor Esquites 64 gr,https://www.etiendas3b.com.mx/producto/sopa-esquites-picante-nissin,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1657640384~20295-1.jpg,10.5,10.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503020651618,10.5
18/10/2022,Etiendas3b,Despensa,Postres,,D Gari,Polvo Para Gelatina D'Gari Sabor Piña  120 gr,14600,735257002469,Polvo Para Gelatina D'Gari Sabor Piña  120 gr,https://www.etiendas3b.com.mx/producto/gelatina-polvo-pina-d-gari-120-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/14600-0.png,12.0,12.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,735257002469,12.0
18/10/2022,Etiendas3b,Los más vendidos,Bebidas,Aguas,Burst,Agua natural purificada Burst 500 Ml,16156,7502261263123,Agua natural purificada Burst 500 Ml,https://www.etiendas3b.com.mx/producto/agua-purificada-natural-burst-500ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/16156.png,3.0,3.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261263123,3.0
18/10/2022,Etiendas3b,Los más vendidos,Bebidas,Aguas,Epura,Agua natural Purificada Epura 10.1 L,2309,7501086801077,Agua natural Purificada Epura 10.1 L,https://www.etiendas3b.com.mx/producto/agua-purificada-epura-44206-l,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/2309.png,30.0,30.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501086801077,30.0
18/10/2022,Etiendas3b,Carnes Frias,Los más vendidos,,Asador del Norte,Arrachera Cerdo Asador del Norte 450 gr,18366,7503019865354,Arrachera Cerdo Asador del Norte 450 gr,https://www.etiendas3b.com.mx/producto/arrachera-cerdo-asador-del-norte-450-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655489921~18366-1.png,44.0,44.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503019865354,44.0
18/10/2022,Etiendas3b,Los más vendidos,Despensa,Enlatados,Tuny,Atún en Agua Tuny 140 gr,7595,7501041415905,Atún en Agua Tuny 140 gr,https://www.etiendas3b.com.mx/producto/atun-agua-tuny-14-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/7595.png,19.0,19.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501041415905,19.0
18/10/2022,Etiendas3b,Despensa,Desayuno,Los más vendidos,Zulka,Azúcar Estándar Zulka 2 Kg,2254,661440000052,Azúcar Estándar Zulka 2 Kg,https://www.etiendas3b.com.mx/producto/azucar-estandar-zulka,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/2254-1.jpg,41.5,41.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,661440000052,41.5
18/10/2022,Etiendas3b,Cuidado del Hogar,Ropa,,Ace,Detergente en polvo para Ropa Ace Naturals  800 gr,14858,7500435137287,Detergente en polvo para Ropa Ace Naturals  800 gr,https://www.etiendas3b.com.mx/producto/detergente-ropa-naturals-ace-800-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/14858.png,25.0,25.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7500435137287,25.0
18/10/2022,Etiendas3b,Cuidado del Hogar,Ropa,,Solex,Detergente Multiusos en polvo Solex 9 kg,10814,7502243730186,Detergente Multiusos en polvo Solex 9 kg,https://www.etiendas3b.com.mx/producto/detergente-multiusos-sole9-kg,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/10814-1.jpg,139.0,139.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502243730186,139.0
18/10/2022,Etiendas3b,Ropa,Cuidado del Hogar,,Sefer,Detergente en Polvo Multiusos Sefer 800 Gr,13849,7502261259911,Detergente en Polvo Multiusos Sefer 800 Gr,https://www.etiendas3b.com.mx/producto/detergente-polvo-multiusos-sefer,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13849.png,16.5,16.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261259911,16.5
18/10/2022,Etiendas3b,Ropa,Cuidado del Hogar,,Bold,Detergente para Ropa Cariñitos de  Mamá Bold 850 gr,14504,12388003177,Detergente para Ropa Cariñitos de  Mamá Bold 850 gr,https://www.etiendas3b.com.mx/producto/detergente-ropa-carinitos-mama-bold-850-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/14504.png,23.5,23.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,12388003177,23.5
18/10/2022,Etiendas3b,Ropa,Cuidado del Hogar,,Suavitel,Suavizante CS Aroma Sol Suavitel 850 Ml,10683,7509546016313,Suavizante CS Aroma Sol Suavitel 850 Ml,https://www.etiendas3b.com.mx/producto/suavizante-cs-aroma-sol-suavitel-850-ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/10683-1.jpg,25.0,25.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7509546016313,25.0
18/10/2022,Etiendas3b,Yogurth,Lacteos,,Danone,YOGURT CON FRUTI AROS DANONE,13636,7501032395230,YOGURT CON FRUTI AROS DANONE,https://www.etiendas3b.com.mx/producto/yogurt-con-fruti-aros-danone,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13636-0.jpg,11.5,11.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501032395230,11.5
18/10/2022,Etiendas3b,Lacteos,Yogurth,,Alpura,Yogurt Bebible Deslactosado Alpura 220 gr,10079,7501055914784,Yogurt Bebible Deslactosado Alpura 220 gr,https://www.etiendas3b.com.mx/producto/yogurt-bebible-deslactosado-alpura-220-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/10079.png,10.0,10.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501055914784,10.0
18/10/2022,Etiendas3b,Lacteos,Yogurth,,Lala,Yogurt Griego Frutos Rojos Lala 120 gr,18237,75069261,Yogurt Griego Frutos Rojos Lala 120 gr,https://www.etiendas3b.com.mx/producto/yogurt-griego-frutos-rojos-lala-120-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18237-1.jpg,10.5,10.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,75069261,10.5
18/10/2022,Etiendas3b,Lacteos,Yogurth,,Bifidia,Yogurt Bebible Ciruela Pasa Bifidia 236gr,9311,90000181,Yogurt Bebible Ciruela Pasa Bifidia 236gr,https://www.etiendas3b.com.mx/producto/yogurt-bebible-ciruela-pasa-bifidia,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/9311-1.jpg,8.5,8.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,90000181,8.5
18/10/2022,Etiendas3b,Lacteos,Yogurth,,Lacti Bu,Yogurt Saborizado Durazno Lacti Bu 125gr,11939,7502261257115,Yogurt Saborizado Durazno Lacti Bu 125gr,https://www.etiendas3b.com.mx/producto/yogurt-saborizado-durazno-lacti-bu-125gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/11939-1.jpg,4.0,4.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261257115,4.0
18/10/2022,Etiendas3b,Salsas y Condimentos,Despensa,,Barilla,Salsa de Tomate Para Pasta Barilla 400gr,20471,8076809538442,Salsa de Tomate Para Pasta Barilla 400gr,https://www.etiendas3b.com.mx/producto/salsa-para-pasta-barilla-400gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/20471-0.jpg,45.0,45.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,8076809538442,45.0
18/10/2022,Etiendas3b,Salsas y Condimentos,Despensa,,Kadorr,Consomé de Pollo En Polvo Kadorr 180gr,14714,7502261259997,Consomé de Pollo En Polvo Kadorr 180gr,https://www.etiendas3b.com.mx/producto/consome-en-polvo-kadorr-180gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/14714-1.png,12.0,12.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261259997,12.0
18/10/2022,Etiendas3b,Despensa,Salsas y Condimentos,,Heinz,Salsa Catsup Heinz 397 gr,14004,13000001243,Salsa Catsup Heinz 397 gr,https://www.etiendas3b.com.mx/producto/salsa-catsup-heinz-397-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/14004-1.png,22.0,22.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,13000001243,22.0
18/10/2022,Etiendas3b,Despensa,Salsas y Condimentos,,Forte,Sal Yodada Fluorurada Roja Forte 1Kg,3928,7502227980439,Sal Yodada Fluorurada Roja Forte 1Kg,https://www.etiendas3b.com.mx/producto/sal-yodada-fluorurada-roja-forte,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/3928-1.png,10.5,10.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502227980439,10.5
18/10/2022,Etiendas3b,Los más vendidos,Bebidas,Refrescos,Pepsi,Refresco Pepsi 1.75 l,14000,7501022009321,Refresco Pepsi 1.75 l,https://www.etiendas3b.com.mx/producto/14000,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/14000-3.png,19.5,19.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501022009321,19.5
18/10/2022,Etiendas3b,Refrescos,Bebidas,,Squirt,Refresco Squirt sabor Toronja  2 L,9258,7501071120077,Refresco Squirt sabor Toronja  2 L,https://www.etiendas3b.com.mx/producto/refresco-toronja-squirt-2-l,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655428767~9258-1.png,24.0,24.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501071120077,24.0
18/10/2022,Etiendas3b,Refrescos,Bebidas,,Casera,Refresco Sangria Casera 2.5 L,10414,7501505630080,Refresco Sangria Casera 2.5 L,https://www.etiendas3b.com.mx/producto/refresco-sangria-casera-44318-l,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/10414-1.jpg,26.0,26.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501505630080,26.0
18/10/2022,Etiendas3b,Refrescos,Bebidas,,Zing,Refresco Zing sabor Piña 3.3 L,11974,7502261257030,Refresco Zing sabor Piña 3.3 L,https://www.etiendas3b.com.mx/producto/refresco-pina-zing,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/11974.png,15.0,15.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261257030,15.0
